"voteshare","margin"
37.1426612138748,-22.5595384836197
32.0084601640701,-22.5394576787949
32.3267698287964,-22.5340873003006
37.4808311462402,-22.5266009569168
61.6496503353119,-22.5024938583374
29.5015960931778,-22.4991410970688
34.0335726737976,-22.4818706512451
32.7548533678055,-22.4492311477661
31.4563989639282,-22.4428415298462
37.7917915582657,-22.4225223064423
39.3388450145721,-22.4133133888245
48.7963527441025,-22.404083609581
32.2180867195129,-22.3588079214096
45.6406325101852,-22.3501235246658
30.0232648849487,-22.3447918891907
39.7326827049255,-22.3430469632149
39.7326827049255,-22.3430469632149
0,-22.3300486803055
28.3459067344666,-22.3277807235718
30.7835280895233,-22.3094612360001
58.8012218475342,-22.3040103912354
34.6410483121872,-22.2936719655991
39.3835991621017,-22.2895741462708
36.7571502923965,-22.2890496253967
46.043649315834,-22.2879260778427
0,-22.2131341695786
32.9206824302673,-22.1991121768951
40.4403388500214,-22.1954107284546
27.1617829799652,-22.1817255020142
45.3114569187164,-22.1812605857849
45.1352328062057,-22.1323251724243
37.3946994543076,-22.1005320549011
0,-22.0859229564667
39.6887302398682,-22.0829874277115
41.1892652511597,-22.0751821994781
38.1790727376938,-22.063347697258
49.589592218399,-22.0381140708923
34.6255242824554,-22.0259040594101
29.8776507377625,-22.0254570245743
53.4273207187653,-22.0226228237152
38.666182756424,-22.0138162374496
41.3103461265564,-21.9807833433151
33.4991216659546,-21.9162166118622
29.4640302658081,-21.9056844711304
33.6225986480713,-21.8492418527603
46.1038589477539,-21.8464344739914
36.6159915924072,-21.7865198850632
26.3613104820251,-21.7810988426208
33.3013236522675,-21.7792272567749
33.9399844408035,-21.7728585004807
90.7508552074432,-21.7572182416916
38.0913853645325,-21.7565894126892
43.155574798584,-21.7480391263962
35.5259209871292,-21.7046856880188
30.5591911077499,-21.6803997755051
40.0237947702408,-21.6668516397476
42.7254021167755,-21.6505616903305
39.2349690198898,-21.6461271047592
25.5668640136719,-21.5925425291061
41.3126200437546,-21.5718388557434
33.2996100187302,-21.5609669685364
0,-21.5570509433746
42.1906173229218,-21.5300649404526
54.6170473098755,-21.4074641466141
45.4457312822342,-21.3223099708557
29.2214691638947,-21.3157564401627
28.2774746417999,-21.2677389383316
48.2316136360168,-21.2549328804016
39.2378240823746,-21.2446093559265
31.1556875705719,-21.2418079376221
25.1283764839172,-21.2255865335464
33.6404174566269,-21.2245941162109
35.2881461381912,-21.2023973464966
33.8123202323914,-21.1945980787277
56.9431900978088,-21.1715668439865
25.5663961172104,-21.1534649133682
36.5584939718246,-21.1272031068802
43.1844145059586,-21.1181670427322
100,-21.1154192686081
29.2832463979721,-21.0878282785416
39.0097945928574,-21.0760921239853
31.871372461319,-21.0668087005615
42.7386283874512,-21.049627661705
28.2579749822617,-21.0371851921082
34.553861618042,-21.0277318954468
40.6537264585495,-21.0213184356689
31.5695643424988,-21.019658446312
45.3045010566711,-20.9906727075577
43.3769136667252,-20.9877252578735
43.6657637357712,-20.957638323307
42.064306139946,-20.9523439407349
38.5818123817444,-20.9519267082214
49.8409599065781,-20.9494918584824
40.7468438148499,-20.9446430206299
33.5053771734238,-20.9396481513977
32.8771561384201,-20.9259539842606
39.7028297185898,-20.8617687225342
41.8302357196808,-20.8510935306549
34.0280085802078,-20.8409816026688
33.2508832216263,-20.8336234092712
36.7018967866898,-20.8191275596619
40.5121117830276,-20.8009868860245
35.0026786327362,-20.7675069570541
44.6410924196243,-20.7421272993088
24.9170497059822,-20.682355761528
50.0767111778259,-20.6786036491394
37.6372963190079,-20.6707358360291
48.6349821090698,-20.6594914197922
44.7558492422104,-20.6276684999466
0,-20.5823808908463
41.2079155445099,-20.5663800239563
0,-20.5649733543396
69.0161287784576,-20.5206364393234
31.8920642137527,-20.4654812812805
28.5331338644028,-20.4144597053528
31.8905919790268,-20.3954339027405
37.3376786708832,-20.3730970621109
35.3767305612564,-20.3645557165146
32.1514070034027,-20.3502148389816
0,-20.2852487564087
31.1999469995499,-20.2757775783539
38.5003536939621,-20.2597349882126
44.3573117256165,-20.2573418617249
40.0206118822098,-20.2212929725647
35.3959739208221,-20.170471072197
47.2750931978226,-20.1700806617737
36.336150765419,-20.1251745223999
38.7373685836792,-20.1199531555176
32.0758312940598,-20.100811123848
30.0318986177444,-20.0783103704453
48.0438083410263,-20.063641667366
37.5017166137695,-20.0368404388428
43.0037289857864,-20.0132489204407
33.3928912878036,-20.0132489204407
35.6223285198212,-20.0132489204407
26.5087157487869,-20.0132489204407
0,-20.0132489204407
73.4611868858337,-20.0132489204407
56.2225580215454,-19.9992418289185
34.3117207288742,-19.9849337339401
44.9781805276871,-19.9524074792862
34.6917927265167,-19.9401378631592
38.9844179153442,-19.8684960603714
46.6648519039154,-19.8563635349274
46.2885320186615,-19.8462516069412
34.2446833848953,-19.8233038187027
26.5999585390091,-19.8227256536484
80.1953017711639,-19.8213458061218
19.733701646328,-19.8117166757584
39.0757501125336,-19.7803020477295
35.0014358758926,-19.7779148817062
42.6794737577438,-19.7693109512329
43.6768621206284,-19.7311043739319
36.5924954414368,-19.7158485651016
44.6367979049683,-19.6782916784286
38.7255847454071,-19.6655482053757
45.5546349287033,-19.6337252855301
43.7970340251923,-19.6085333824158
36.016121506691,-19.6056753396988
41.9065743684769,-19.5955157279968
0,-19.567608833313
42.9169058799744,-19.525620341301
39.5061373710632,-19.5245951414108
35.4550778865814,-19.5120185613632
41.9007211923599,-19.5024847984314
30.6516736745834,-19.4805502891541
38.8321191072464,-19.4388031959534
0,-19.2990154027939
44.8797047138214,-19.2948311567307
44.52303647995,-19.2918062210083
43.9792603254318,-19.2717283964157
42.1378761529922,-19.2575037479401
44.9959456920624,-19.2520469427109
35.7714712619781,-19.2485451698303
33.5691183805466,-19.2416459321976
35.7195049524307,-19.2143827676773
40.4510885477066,-19.1934466362
37.4273419380188,-19.1742181777954
42.9810881614685,-19.1561251878738
38.7302726507187,-19.1189974546432
43.7598258256912,-19.1175639629364
64.3594682216644,-19.1062450408936
37.0900511741638,-19.0987467765808
54.0138781070709,-19.097825884819
41.0838901996613,-19.0892964601517
32.1760356426239,-19.0793395042419
37.6767456531525,-19.0723657608032
38.3806616067886,-19.0696388483047
36.6903901100159,-19.0513789653778
40.7382279634476,-18.9592689275742
34.7756683826447,-18.9225435256958
27.4001747369766,-18.9183980226517
52.0893216133118,-18.8956439495087
41.8308854103088,-18.8837736845016
19.5613652467728,-18.8588708639145
42.5401449203491,-18.7460392713547
31.3070327043533,-18.7201172113419
36.6361320018768,-18.7178373336792
39.4092172384262,-18.7139898538589
52.2580504417419,-18.6925500631332
26.2214452028275,-18.6765015125275
48.0720043182373,-18.6694115400314
38.5392904281616,-18.6589121818542
44.3017244338989,-18.6337858438492
36.5617394447327,-18.5500144958496
36.9949609041214,-18.5423195362091
35.356479883194,-18.5261607170105
28.9725631475449,-18.513035774231
0,-18.5063123703003
34.0519100427628,-18.5043334960938
39.9608463048935,-18.5019999742508
40.7700300216675,-18.4929341077805
34.2117607593536,-18.4654265642166
38.7504309415817,-18.4650599956512
43.6292707920074,-18.4440791606903
36.1244291067123,-18.4381872415543
41.8400436639786,-18.4107631444931
47.0446944236755,-18.4061914682388
41.137507557869,-18.3257967233658
29.1326373815536,-18.3021634817123
42.2498911619186,-18.244931101799
29.3163686990738,-18.2297557592392
38.1541073322296,-18.2252168655396
0,-18.1906908750534
34.8802983760834,-18.170353770256
46.4393466711044,-18.169379234314
27.5153964757919,-18.1555420160294
27.1115064620972,-18.1141376495361
40.6582295894623,-18.0995374917984
53.2890975475311,-18.0982738733292
35.1721227169037,-18.0804640054703
44.7415381669998,-18.0773288011551
47.6032972335815,-18.0707097053528
44.9901252985001,-18.0366039276123
44.0517485141754,-18.026539683342
44.0588533878326,-18.0072665214539
58.6706399917603,-18.0071502923965
52.2192180156708,-18.006557226181
40.2124434709549,-18.0054068565369
28.2603800296783,-17.9558515548706
48.9307641983032,-17.9477572441101
48.5658794641495,-17.8899973630905
41.6507214307785,-17.8682565689087
27.9668807983398,-17.8570121526718
38.0118817090988,-17.8539395332336
34.4140201807022,-17.8393363952637
49.687671661377,-17.8322196006775
43.6459392309189,-17.8290277719498
38.4897202253342,-17.787379026413
39.8701339960098,-17.775085568428
42.3915416002274,-17.7249819040298
42.8432136774063,-17.6599144935608
40.520367026329,-17.5930291414261
40.7624393701553,-17.5841689109802
38.381153345108,-17.5798058509827
41.5736645460129,-17.5675749778748
27.620592713356,-17.5572246313095
31.6484689712524,-17.5544649362564
38.5572105646133,-17.5525099039078
37.3664230108261,-17.4366325139999
43.4542953968048,-17.4068987369537
24.5910927653313,-17.374062538147
44.5559620857239,-17.3458814620972
28.5493284463882,-17.3056602478027
31.4309448003769,-17.2619581222534
36.5742117166519,-17.2421455383301
30.9210985898972,-17.1831011772156
33.0467373132706,-17.1816796064377
50.6733179092407,-17.1806693077087
36.2911880016327,-17.1497911214828
46.2341964244843,-17.1426147222519
28.3226490020752,-17.1389579772949
35.7486099004745,-17.1365141868591
33.066114783287,-17.1339511871338
43.7016308307648,-17.1172857284546
43.964210152626,-17.1158194541931
46.3371098041534,-17.1084672212601
39.6946728229523,-17.1054691076279
38.4393751621246,-17.075377702713
33.4291279315948,-17.0383900403976
32.7050626277924,-17.0262187719345
37.5052511692047,-17.0252442359924
26.6876250505447,-17.0151382684708
29.649019241333,-16.9923156499863
39.8177236318588,-16.9865131378174
44.0414786338806,-16.9731646776199
52.0344197750092,-16.9103562831879
27.7190893888474,-16.8881386518478
39.1135722398758,-16.8807744979858
35.5210661888123,-16.8800473213196
29.292830824852,-16.8558120727539
33.1396639347076,-16.8550401926041
50.3060698509216,-16.8396353721619
49.3675410747528,-16.8267369270325
40.6073570251465,-16.8257385492325
49.3061035871506,-16.8131440877914
37.8162086009979,-16.789573431015
34.0050965547562,-16.7793869972229
35.4908049106598,-16.7568475008011
34.5352321863174,-16.7567133903503
42.3473417758942,-16.7454242706299
36.2758845090866,-16.7387366294861
37.422901391983,-16.727352142334
40.4215961694717,-16.7136520147324
34.2896163463593,-16.7110741138458
33.3033740520477,-16.6959643363953
38.0687981843948,-16.6728109121323
40.1831358671188,-16.6685074567795
29.0306776762009,-16.6507065296173
34.0056717395782,-16.6496515274048
44.7915881872177,-16.5866136550903
27.1079897880554,-16.5530323982239
45.3927457332611,-16.5395468473434
29.37853038311,-16.425284743309
22.5604921579361,-16.4220720529556
39.0998661518097,-16.3948863744736
37.9542887210846,-16.3919270038605
40.3318464756012,-16.3892984390259
46.4179635047913,-16.3808584213257
52.9214859008789,-16.3751155138016
42.4456506967545,-16.3618177175522
47.4578857421875,-16.3270950317383
47.4578857421875,-16.3270950317383
40.1608556509018,-16.3245290517807
44.5858508348465,-16.3148373365402
0,-16.3029253482819
42.3330277204514,-16.2909537553787
60.9509706497192,-16.2857294082642
43.2207018136978,-16.2748008966446
21.3425680994987,-16.2642955780029
38.0143284797668,-16.2630289793015
33.4760099649429,-16.2600517272949
43.225771188736,-16.2505030632019
29.8727184534073,-16.2483215332031
42.7213221788406,-16.2053734064102
35.3146106004715,-16.186848282814
35.9971731901169,-16.1328792572021
41.8053507804871,-16.1314606666565
38.3657515048981,-16.1006361246109
0,-16.0879105329514
31.2434107065201,-16.0750776529312
40.5154943466187,-16.0657405853271
41.4665848016739,-16.0584688186646
41.4971888065338,-16.0476297140121
36.7129594087601,-16.0092085599899
33.8088899850845,-15.9967064857483
52.4018347263336,-15.9929364919662
44.3767100572586,-15.9907668828964
55.9804975986481,-15.9855723381042
46.6026723384857,-15.959632396698
51.5462279319763,-15.9000545740128
58.8012218475342,-15.8896565437317
47.9539811611176,-15.7872796058655
42.6800519227982,-15.7430797815323
57.7613532543182,-15.740641951561
34.7885549068451,-15.7254338264465
34.7835898399353,-15.6715393066406
24.0340545773506,-15.6593650579453
35.5406105518341,-15.650999546051
42.6931172609329,-15.6499058008194
23.9888742566109,-15.6454652547836
44.6053832769394,-15.6187653541565
44.625985622406,-15.6078726053238
29.2998820543289,-15.6062245368958
35.4628801345825,-15.5229926109314
46.1721062660217,-15.5119448900223
32.8898102045059,-15.4903769493103
46.6136336326599,-15.4874384403229
34.1203063726425,-15.4577016830444
41.6023284196854,-15.4339522123337
37.3454362154007,-15.4115349054337
37.3454362154007,-15.4115349054337
37.3782366514206,-15.3706908226013
37.9556149244308,-15.3339415788651
39.4050657749176,-15.3279364109039
49.4955778121948,-15.3094679117203
41.8625980615616,-15.3079599142075
51.1148989200592,-15.2721136808395
46.3725984096527,-15.2385115623474
44.8906004428864,-15.2152180671692
45.9991604089737,-15.209424495697
39.8901045322418,-15.2089715003967
40.3297752141953,-15.2012348175049
34.9551200866699,-15.1694655418396
51.8614590167999,-15.1674151420593
46.3713228702545,-15.1663184165955
40.4507726430893,-15.1309013366699
34.679102897644,-15.119206905365
33.3002299070358,-15.0953650474548
66.0184621810913,-15.0931358337402
34.8431944847107,-15.0459796190262
37.3046875,-15.0133162736893
44.9414223432541,-14.992955327034
45.2701359987259,-14.9891704320908
38.9683276414871,-14.9838656187057
37.3381823301315,-14.9734288454056
39.4259512424469,-14.9528712034225
50.3680408000946,-14.928662776947
49.2032617330551,-14.9197101593018
41.2034839391708,-14.9035662412643
61.1552357673645,-14.899468421936
41.4251059293747,-14.896622300148
66.2079274654388,-14.8792445659637
33.2906395196915,-14.8630976676941
37.4795854091644,-14.8387670516968
31.1273634433746,-14.8335248231888
0,-14.8282885551453
41.0421967506409,-14.8035168647766
32.5197607278824,-14.7835403680801
35.8032405376434,-14.7531032562256
52.0974934101105,-14.7179961204529
38.1241738796234,-14.6951198577881
38.4232372045517,-14.6643042564392
100,-14.6472454071045
44.2795127630234,-14.6398991346359
41.1585360765457,-14.6377801895142
41.1837726831436,-14.6209001541138
41.1844491958618,-14.6134227514267
35.4414433240891,-14.5651817321777
48.7766206264496,-14.5227432250977
35.5528742074966,-14.5143032073975
45.4554319381714,-14.4898414611816
35.0583702325821,-14.488622546196
37.7771288156509,-14.4874602556229
46.2209105491638,-14.4680231809616
38.6863648891449,-14.420211315155
29.3947100639343,-14.415180683136
41.9342696666718,-14.3655866384506
31.0932785272598,-14.3570423126221
42.3639446496964,-14.3274158239365
41.8752372264862,-14.3161207437515
48.3040332794189,-14.3135696649551
39.5121067762375,-14.285883307457
52.6887714862823,-14.2573952674866
38.9484941959381,-14.2087131738663
39.1168355941772,-14.1470074653625
50.5814909934998,-14.1362071037292
29.4310033321381,-14.1063660383224
22.7561309933662,-14.0932232141495
37.8949105739594,-14.0914678573608
0,-14.0903800725937
41.9671297073364,-14.0788316726685
42.020183801651,-14.061427116394
45.670410990715,-14.0532255172729
34.9834650754929,-14.037823677063
38.29305768013,-13.9855295419693
42.6505357027054,-13.9670640230179
39.8134499788284,-13.9591336250305
32.5155198574066,-13.9401763677597
49.7118026018143,-13.9339447021484
44.1891431808472,-13.9087110757828
0,-13.8921827077866
43.0164664983749,-13.8794779777527
36.6409778594971,-13.8754934072495
33.7993443012238,-13.8748615980148
52.5570094585419,-13.8723134994507
40.7910823822021,-13.8562440872192
0,-13.8539463281631
42.1063601970673,-13.8277292251587
38.2723122835159,-13.7922883033752
38.0614370107651,-13.7702912092209
37.7252846956253,-13.7614130973816
32.6649785041809,-13.7480139732361
0,-13.7343719601631
40.9364283084869,-13.7234896421432
33.5767716169357,-13.7185573577881
51.481306552887,-13.6765867471695
36.5841299295425,-13.6646956205368
32.616725564003,-13.592991232872
52.1622180938721,-13.5799676179886
54.0138781070709,-13.5761618614197
40.2847439050674,-13.5666310787201
44.4306343793869,-13.5597288608551
48.8049983978271,-13.553786277771
42.5235658884048,-13.5484576225281
0,-13.5252237319946
47.4578857421875,-13.5138273239136
22.614261507988,-13.5056763887405
47.1185266971588,-13.4513229131699
40.6652957201004,-13.4362816810608
33.5858643054962,-13.3852988481522
41.1327868700027,-13.3548736572266
41.1327868700027,-13.3548736572266
41.3093715906143,-13.3367568254471
35.5422973632812,-13.3359879255295
46.4710116386414,-13.3248686790466
53.682142496109,-13.3083313703537
41.1038666963577,-13.2743090391159
44.1256880760193,-13.2732748985291
35.3027671575546,-13.2646828889847
43.0240362882614,-13.2513761520386
37.4868422746658,-13.2461696863174
32.5642466545105,-13.2390469312668
49.0610778331757,-13.2368385791779
44.1991448402405,-13.2094293832779
35.6861472129822,-13.1871074438095
45.4222530126572,-13.1863206624985
38.9093697071075,-13.1641000509262
34.8870247602463,-13.1592839956284
46.597358584404,-13.127589225769
37.3286455869675,-13.1244391202927
32.7368795871735,-13.11956346035
38.2556408643723,-13.1055355072021
41.8008238077164,-13.0658179521561
41.4420902729034,-13.0622297525406
51.4536619186401,-13.0524665117264
0,-13.0327016115189
38.8560116291046,-13.0248039960861
44.1881865262985,-12.9928112030029
50.7460832595825,-12.9610747098923
32.6015383005142,-12.9337519407272
30.3318440914154,-12.9317194223404
25.1770257949829,-12.9110097885132
45.1175212860107,-12.9008293151855
35.5563253164291,-12.8967732191086
34.3620151281357,-12.884458899498
57.4890494346619,-12.8764361143112
32.5700253248215,-12.8749936819077
36.7006182670593,-12.8637582063675
50.4190385341644,-12.7831161022186
32.5230360031128,-12.7825289964676
39.1476571559906,-12.7601265907288
26.9940942525864,-12.7597063779831
39.027526974678,-12.7487242221832
40.2671784162521,-12.7120018005371
39.6861642599106,-12.7081245183945
41.2162125110626,-12.7014964818954
42.8872525691986,-12.675741314888
25.3916949033737,-12.647557258606
37.6827627420425,-12.6462787389755
33.1555128097534,-12.6185059547424
45.8682179450989,-12.5924706459045
43.4573113918304,-12.5604659318924
37.0242446660995,-12.5582337379456
35.6214642524719,-12.5435829162598
48.6174762248993,-12.5224858522415
43.3247834444046,-12.5124901533127
46.2461531162262,-12.5095456838608
19.1556498408318,-12.4869078397751
0,-12.4687433242798
36.6300523281097,-12.4626904726028
46.1610227823257,-12.4248832464218
38.2241666316986,-12.3907178640366
41.8095707893372,-12.3663455247879
33.457550406456,-12.3126298189163
41.4808064699173,-12.2293710708618
41.8571352958679,-12.2277975082397
44.3007409572601,-12.2041501104832
44.3007409572601,-12.2041501104832
41.7234838008881,-12.2041501104832
44.3007409572601,-12.2041501104832
46.8779981136322,-12.2041501104832
43.3647394180298,-12.1668815612793
47.6169586181641,-12.1593803167343
46.8977063894272,-12.1436148881912
40.0808215141296,-12.1283382177353
41.9953972101212,-12.1011406183243
52.5414407253265,-12.0888113975525
41.6215121746063,-12.0858907699585
43.3170974254608,-12.0715767145157
46.1044669151306,-12.0420813560486
26.7387390136719,-12.0414763689041
32.4002027511597,-12.0310664176941
47.3654210567474,-11.9802564382553
29.1457384824753,-11.9607537984848
43.1407809257507,-11.9540125131607
33.5044324398041,-11.9466066360474
40.8242583274841,-11.9288265705109
39.4893407821655,-11.9226694107056
48.5211789608002,-11.8965029716492
29.3608546257019,-11.8822932243347
42.0744448900223,-11.867818236351
45.7127720117569,-11.8651986122131
40.1344478130341,-11.8533134460449
54.4063150882721,-11.826679110527
43.6621278524399,-11.7989778518677
51.2754321098328,-11.7972612380981
42.0540988445282,-11.7628067731857
44.0229922533035,-11.7625713348389
33.4450930356979,-11.7616802453995
54.711639881134,-11.7486238479614
34.1594278812408,-11.7385476827621
34.9514752626419,-11.7379635572433
44.4101810455322,-11.7216199636459
35.0063502788544,-11.6863042116165
54.0138781070709,-11.6645008325577
41.2549823522568,-11.6529524326324
49.5419412851334,-11.6236239671707
32.4545353651047,-11.6229653358459
47.4351972341537,-11.6217136383057
32.3585689067841,-11.601710319519
50.4340350627899,-11.5904480218887
42.4805998802185,-11.5902781486511
37.3914420604706,-11.5832477807999
59.9969267845154,-11.554628610611
41.3270592689514,-11.5449458360672
31.9805651903152,-11.5244030952454
33.242478966713,-11.4598244428635
42.3460215330124,-11.4362299442291
50.5614817142487,-11.4353537559509
39.4901722669601,-11.4351511001587
35.9675168991089,-11.4169329404831
65.2532517910004,-11.3998770713806
41.6272878646851,-11.3492131233215
46.9699680805206,-11.3450288772583
36.4000886678696,-11.3367319107056
49.4177103042603,-11.3135248422623
42.6439017057419,-11.2853765487671
44.8397845029831,-11.2656682729721
42.1588122844696,-11.2625181674957
53.5059750080109,-11.2465769052505
47.4196910858154,-11.2312227487564
41.1492586135864,-11.1850053071976
40.2521908283234,-11.1796379089355
25.7793694734573,-11.1760050058365
38.055345416069,-11.1713647842407
35.9863817691803,-11.1661702394485
49.2930173873901,-11.1539334058762
48.8715201616287,-11.1322402954102
44.2823231220245,-11.0984921455383
31.180676817894,-11.0606104135513
37.0388031005859,-11.0497117042542
38.3305162191391,-11.0485821962357
25.9215265512466,-10.9971195459366
42.7659898996353,-10.9919428825378
43.5495853424072,-10.9640121459961
37.3037129640579,-10.9569936990738
44.4289445877075,-10.9539270401001
39.8222088813782,-10.9455347061157
56.7448437213898,-10.9245657920837
32.6019614934921,-10.8896017074585
47.5488901138306,-10.866567492485
39.3207609653473,-10.8554035425186
48.6202239990234,-10.8491986989975
32.2910606861115,-10.8397454023361
43.1811720132828,-10.8374208211899
35.6882214546204,-10.82783639431
48.320597410202,-10.8169198036194
35.828709602356,-10.8086109161377
47.0135986804962,-10.8069658279419
47.9531705379486,-10.7740312814713
36.215141415596,-10.7718944549561
44.957959651947,-10.7637047767639
30.6927263736725,-10.7317596673965
51.1201500892639,-10.7264041900635
48.4989911317825,-10.7178181409836
46.5720504522324,-10.712006688118
23.1876641511917,-10.6990426778793
38.1104111671448,-10.6804728507996
35.0845247507095,-10.6693983078003
48.2462555170059,-10.6688946485519
40.694272518158,-10.668158531189
52.0903885364532,-10.646465420723
35.819610953331,-10.6458902359009
35.8529299497604,-10.6411129236221
46.6167807579041,-10.6155753135681
43.0919587612152,-10.5956584215164
47.0957219600677,-10.5611316859722
32.8547924757004,-10.5588227510452
45.9638208150864,-10.4852229356766
47.2491979598999,-10.4653388261795
53.1460046768188,-10.4406386613846
42.5806164741516,-10.4168266057968
36.6635113954544,-10.3651523590088
36.1743956804276,-10.3454262018204
48.0807214975357,-10.3368014097214
41.0176247358322,-10.3352576494217
54.6093463897705,-10.3046089410782
44.9219137430191,-10.3023111820221
46.0679650306702,-10.2740794420242
51.4796912670135,-10.2222234010696
30.6077361106873,-10.2187991142273
56.4297020435333,-10.2099716663361
44.0196245908737,-10.156175494194
29.9566864967346,-10.1363390684128
49.6168583631516,-10.1171523332596
40.4550671577454,-10.0966393947601
51.7229676246643,-10.084080696106
24.1199150681496,-10.052677989006
51.1519849300385,-10.0436359643936
40.7489985227585,-10.0354343652725
44.2824244499207,-10.016193985939
45.3196376562119,-10.0133627653122
0,-10.0081086158752
21.4907839894295,-9.9678099155426
42.4393862485886,-9.96650457382202
81.3706874847412,-9.96109247207642
44.188517332077,-9.94070470333099
32.0450156927109,-9.9382072687149
45.0778663158417,-9.92377102375031
33.1719636917114,-9.91424024105072
43.1382566690445,-9.91176664829254
31.3421249389648,-9.89669859409332
40.7535344362259,-9.86975431442261
44.3184673786163,-9.84759330749512
33.8506281375885,-9.84426736831665
43.920311331749,-9.83405411243439
34.9270790815353,-9.81574356555939
33.7588012218475,-9.78944003582001
37.2011303901672,-9.7794383764267
47.6475894451141,-9.76495742797852
45.8927989006042,-9.72953140735626
50.7516205310822,-9.70361530780792
42.9392486810684,-9.69108045101166
36.4287465810776,-9.66053307056427
38.7333393096924,-9.64591205120087
32.225090265274,-9.63330268859863
37.7946317195892,-9.62472259998322
40.5705660581589,-9.57411229610443
42.2711491584778,-9.51522588729858
34.4714045524597,-9.4899982213974
30.1466256380081,-9.48556661605835
42.5782054662704,-9.46251451969147
37.4731093645096,-9.45332944393158
35.8694940805435,-9.44274663925171
0,-9.41349267959595
45.0921267271042,-9.39992964267731
48.1632143259048,-9.39984619617462
44.2932665348053,-9.37708616256714
48.9981293678284,-9.36734974384308
21.145398914814,-9.35351848602295
37.2770845890045,-9.34320688247681
40.3525859117508,-9.33986604213715
47.7644920349121,-9.32904481887817
45.1481908559799,-9.32335555553436
50.2969086170197,-9.30767953395844
34.207358956337,-9.29749310016632
44.3590879440308,-9.26226377487183
41.1124557256699,-9.2368096113205
40.0768727064133,-9.21450853347778
35.7789903879166,-9.21157598495483
45.2262818813324,-9.19742286205292
39.6900296211243,-9.17889773845673
41.0696417093277,-9.10854041576385
43.0290579795837,-9.08604860305786
54.2152047157288,-9.01995003223419
30.3026795387268,-9.01514291763306
39.7168099880219,-9.01345312595367
29.397776722908,-8.98975133895874
37.2721314430237,-8.98603200912476
39.5252555608749,-8.98501574993134
29.0567368268967,-8.95432233810425
39.9773597717285,-8.93367528915405
47.4076122045517,-8.91679525375366
42.9318964481354,-8.88346433639526
64.1223728656769,-8.86099636554718
39.1094505786896,-8.84038209915161
41.4944618940353,-8.83634090423584
45.888814330101,-8.83198082447052
40.9437119960785,-8.81438553333282
39.1067415475845,-8.79051685333252
37.8861844539642,-8.76280069351196
40.6878471374512,-8.76273512840271
39.3259197473526,-8.75703394412994
42.6898777484894,-8.73139798641205
31.5798848867416,-8.71164798736572
42.9114192724228,-8.6793452501297
40.2333229780197,-8.6592435836792
49.0941882133484,-8.6397647857666
45.840647816658,-8.6339145898819
28.4918904304504,-8.60008299350739
32.2249859571457,-8.57990980148315
50.8915781974792,-8.57671201229095
43.9032047986984,-8.57445895671844
36.9166344404221,-8.51969420909882
51.4004051685333,-8.49058926105499
44.3253934383392,-8.47231149673462
24.6724411845207,-8.47178250551224
55.1133811473846,-8.45175683498383
35.2548271417618,-8.442023396492
38.2889121770859,-8.42574834823608
54.1780948638916,-8.41554999351501
42.8996086120605,-8.37671458721161
39.8925423622131,-8.37446451187134
45.6703782081604,-8.31750929355621
41.1827147006989,-8.3037257194519
4.95926812291145,-8.27651619911194
27.1079897880554,-8.27651619911194
49.2567121982574,-8.27651619911194
33.5512101650238,-8.27165842056274
42.2019392251968,-8.23045074939728
39.8248940706253,-8.20798873901367
42.376783490181,-8.17828476428986
39.3421202898026,-8.17638635635376
41.9942200183868,-8.16178023815155
36.4962995052338,-8.13406407833099
45.8725154399872,-8.07236135005951
33.296126127243,-8.0407977104187
39.4751876592636,-8.03292095661163
41.0368412733078,-8.00433456897736
37.0578616857529,-8.00358653068542
36.6826236248016,-8.00167620182037
35.0335508584976,-7.9929918050766
44.6767657995224,-7.98424780368805
41.0261213779449,-7.9837828874588
31.1511278152466,-7.9808235168457
41.5596127510071,-7.9711526632309
46.3268101215363,-7.9506516456604
34.0873330831528,-7.94192552566528
37.1674686670303,-7.92416632175446
41.312775015831,-7.91827142238617
45.3905194997787,-7.85333812236786
32.6945871114731,-7.83025920391083
41.4413571357727,-7.82844722270966
37.6168876886368,-7.82154500484467
39.8082911968231,-7.80864953994751
61.6405725479126,-7.79551565647125
50.0257968902588,-7.79228210449219
42.8101092576981,-7.77900218963623
43.2743400335312,-7.76124000549316
49.1990506649017,-7.74917602539062
41.1820709705353,-7.74785578250885
49.3308067321777,-7.67795741558075
28.9986103773117,-7.67402350902557
49.0219503641129,-7.65578746795654
44.6258157491684,-7.65259265899658
43.2119190692902,-7.63983726501465
51.4670491218567,-7.63926208019257
38.0098164081573,-7.62102603912354
34.5356702804565,-7.60484039783478
38.7538462877274,-7.59678184986115
42.9003149271011,-7.59203732013702
43.5547262430191,-7.59046673774719
21.8420997262001,-7.58897364139557
44.0043687820435,-7.56424069404602
39.8674547672272,-7.55817890167236
46.3322579860687,-7.53160715103149
39.8435145616531,-7.52014517784119
49.7745871543884,-7.48139917850494
49.0440487861633,-7.46972560882568
49.8192369937897,-7.4555903673172
30.7372152805328,-7.44531154632568
40.1098489761353,-7.43825137615204
50.6718575954437,-7.37165212631226
47.7306097745895,-7.37046599388123
54.3410778045654,-7.36019313335419
43.2080835103989,-7.34830498695374
43.6864286661148,-7.32578039169312
43.910625576973,-7.30456411838531
